,bikeCount,counter,date,direction,hour,mode
0,0,1.0,05/20/2016,I,0,B
1,0,1.0,05/20/2016,O,0,B
2,0,1.0,05/20/2016,I,1,B
3,0,1.0,05/20/2016,O,1,B
4,0,1.0,05/20/2016,I,2,B
5,0,1.0,05/20/2016,O,2,B
6,0,1.0,05/20/2016,I,3,B
7,0,1.0,05/20/2016,O,3,B
8,0,1.0,05/20/2016,I,4,B
9,1,1.0,05/20/2016,O,4,B
10,20,1.0,05/20/2016,I,5,B
11,9,1.0,05/20/2016,O,5,B
12,125,1.0,05/20/2016,I,6,B
13,69,1.0,05/20/2016,O,6,B
14,239,1.0,05/20/2016,I,7,B
15,123,1.0,05/20/2016,O,7,B
16,173,1.0,05/20/2016,I,8,B
17,98,1.0,05/20/2016,O,8,B
18,68,1.0,05/20/2016,I,9,B
19,66,1.0,05/20/2016,O,9,B
20,27,1.0,05/20/2016,I,10,B
21,44,1.0,05/20/2016,O,10,B
22,43,1.0,05/20/2016,I,11,B
23,48,1.0,05/20/2016,O,11,B
24,34,1.0,05/20/2016,I,12,B
25,34,1.0,05/20/2016,O,12,B
26,56,1.0,05/20/2016,I,13,B
27,46,1.0,05/20/2016,O,13,B
28,40,1.0,05/20/2016,I,14,B
29,63,1.0,05/20/2016,O,14,B
30,61,1.0,05/20/2016,I,15,B
31,82,1.0,05/20/2016,O,15,B
32,82,1.0,05/20/2016,I,16,B
33,141,1.0,05/20/2016,O,16,B
34,129,1.0,05/20/2016,I,17,B
35,183,1.0,05/20/2016,O,17,B
36,113,1.0,05/20/2016,I,18,B
37,178,1.0,05/20/2016,O,18,B
38,47,1.0,05/20/2016,I,19,B
39,76,1.0,05/20/2016,O,19,B
40,14,1.0,05/20/2016,I,20,B
41,12,1.0,05/20/2016,O,20,B
42,6,1.0,05/20/2016,I,21,B
43,3,1.0,05/20/2016,O,21,B
44,3,1.0,05/20/2016,I,22,B
45,4,1.0,05/20/2016,O,22,B
46,6,1.0,05/20/2016,I,23,B
47,5,1.0,05/20/2016,O,23,B
0,0,2.0,05/20/2016,I,0,B
1,1,2.0,05/20/2016,O,0,B
2,0,2.0,05/20/2016,I,1,B
3,0,2.0,05/20/2016,O,1,B
4,0,2.0,05/20/2016,I,2,B
5,0,2.0,05/20/2016,O,2,B
6,0,2.0,05/20/2016,I,3,B
7,0,2.0,05/20/2016,O,3,B
8,0,2.0,05/20/2016,I,4,B
9,0,2.0,05/20/2016,O,4,B
10,4,2.0,05/20/2016,I,5,B
11,5,2.0,05/20/2016,O,5,B
12,36,2.0,05/20/2016,I,6,B
13,49,2.0,05/20/2016,O,6,B
14,74,2.0,05/20/2016,I,7,B
15,63,2.0,05/20/2016,O,7,B
16,52,2.0,05/20/2016,I,8,B
17,56,2.0,05/20/2016,O,8,B
18,36,2.0,05/20/2016,I,9,B
19,36,2.0,05/20/2016,O,9,B
20,38,2.0,05/20/2016,I,10,B
21,42,2.0,05/20/2016,O,10,B
22,34,2.0,05/20/2016,I,11,B
23,53,2.0,05/20/2016,O,11,B
24,34,2.0,05/20/2016,I,12,B
25,34,2.0,05/20/2016,O,12,B
26,53,2.0,05/20/2016,I,13,B
27,39,2.0,05/20/2016,O,13,B
28,75,2.0,05/20/2016,I,14,B
29,51,2.0,05/20/2016,O,14,B
30,54,2.0,05/20/2016,I,15,B
31,46,2.0,05/20/2016,O,15,B
32,73,2.0,05/20/2016,I,16,B
33,87,2.0,05/20/2016,O,16,B
34,85,2.0,05/20/2016,I,17,B
35,114,2.0,05/20/2016,O,17,B
36,76,2.0,05/20/2016,I,18,B
37,108,2.0,05/20/2016,O,18,B
38,42,2.0,05/20/2016,I,19,B
39,46,2.0,05/20/2016,O,19,B
40,14,2.0,05/20/2016,I,20,B
41,11,2.0,05/20/2016,O,20,B
42,10,2.0,05/20/2016,I,21,B
43,0,2.0,05/20/2016,O,21,B
44,2,2.0,05/20/2016,I,22,B
45,7,2.0,05/20/2016,O,22,B
46,2,2.0,05/20/2016,I,23,B
47,2,2.0,05/20/2016,O,23,B
0,0,3.0,05/20/2016,I,0,B
1,0,3.0,05/20/2016,O,0,B
2,0,3.0,05/20/2016,I,1,B
3,0,3.0,05/20/2016,O,1,B
4,0,3.0,05/20/2016,I,2,B
5,0,3.0,05/20/2016,O,2,B
6,0,3.0,05/20/2016,I,3,B
7,0,3.0,05/20/2016,O,3,B
8,0,3.0,05/20/2016,I,4,B
9,0,3.0,05/20/2016,O,4,B
10,16,3.0,05/20/2016,I,5,B
11,2,3.0,05/20/2016,O,5,B
12,124,3.0,05/20/2016,I,6,B
13,51,3.0,05/20/2016,O,6,B
14,224,3.0,05/20/2016,I,7,B
15,78,3.0,05/20/2016,O,7,B
16,200,3.0,05/20/2016,I,8,B
17,75,3.0,05/20/2016,O,8,B
18,72,3.0,05/20/2016,I,9,B
19,53,3.0,05/20/2016,O,9,B
20,35,3.0,05/20/2016,I,10,B
21,42,3.0,05/20/2016,O,10,B
22,50,3.0,05/20/2016,I,11,B
23,35,3.0,05/20/2016,O,11,B
24,22,3.0,05/20/2016,I,12,B
25,16,3.0,05/20/2016,O,12,B
26,43,3.0,05/20/2016,I,13,B
27,45,3.0,05/20/2016,O,13,B
28,30,3.0,05/20/2016,I,14,B
29,64,3.0,05/20/2016,O,14,B
30,36,3.0,05/20/2016,I,15,B
31,69,3.0,05/20/2016,O,15,B
32,68,3.0,05/20/2016,I,16,B
33,138,3.0,05/20/2016,O,16,B
34,81,3.0,05/20/2016,I,17,B
35,190,3.0,05/20/2016,O,17,B
36,80,3.0,05/20/2016,I,18,B
37,185,3.0,05/20/2016,O,18,B
38,39,3.0,05/20/2016,I,19,B
39,71,3.0,05/20/2016,O,19,B
40,8,3.0,05/20/2016,I,20,B
41,14,3.0,05/20/2016,O,20,B
42,3,3.0,05/20/2016,I,21,B
43,11,3.0,05/20/2016,O,21,B
44,0,3.0,05/20/2016,I,22,B
45,5,3.0,05/20/2016,O,22,B
46,2,3.0,05/20/2016,I,23,B
47,5,3.0,05/20/2016,O,23,B
0,1,4.0,05/20/2016,A,0,B
1,0,4.0,05/20/2016,A,1,B
2,1,4.0,05/20/2016,A,2,B
3,0,4.0,05/20/2016,A,3,B
4,1,4.0,05/20/2016,A,4,B
5,22,4.0,05/20/2016,A,5,B
6,206,4.0,05/20/2016,A,6,B
7,447,4.0,05/20/2016,A,7,B
8,480,4.0,05/20/2016,A,8,B
9,227,4.0,05/20/2016,A,9,B
10,93,4.0,05/20/2016,A,10,B
11,69,4.0,05/20/2016,A,11,B
12,77,4.0,05/20/2016,A,12,B
13,85,4.0,05/20/2016,A,13,B
14,80,4.0,05/20/2016,A,14,B
15,127,4.0,05/20/2016,A,15,B
16,257,4.0,05/20/2016,A,16,B
17,402,4.0,05/20/2016,A,17,B
18,302,4.0,05/20/2016,A,18,B
19,121,4.0,05/20/2016,A,19,B
20,35,4.0,05/20/2016,A,20,B
21,10,4.0,05/20/2016,A,21,B
22,13,4.0,05/20/2016,A,22,B
23,3,4.0,05/20/2016,A,23,B
0,1,7.0,05/20/2016,I,0,B
1,3,7.0,05/20/2016,O,0,B
2,4,7.0,05/20/2016,I,1,B
3,0,7.0,05/20/2016,O,1,B
4,3,7.0,05/20/2016,I,2,B
5,0,7.0,05/20/2016,O,2,B
6,0,7.0,05/20/2016,I,3,B
7,0,7.0,05/20/2016,O,3,B
8,0,7.0,05/20/2016,I,4,B
9,1,7.0,05/20/2016,O,4,B
10,4,7.0,05/20/2016,I,5,B
11,4,7.0,05/20/2016,O,5,B
12,32,7.0,05/20/2016,I,6,B
13,16,7.0,05/20/2016,O,6,B
14,67,7.0,05/20/2016,I,7,B
15,39,7.0,05/20/2016,O,7,B
16,102,7.0,05/20/2016,I,8,B
17,43,7.0,05/20/2016,O,8,B
18,51,7.0,05/20/2016,I,9,B
19,35,7.0,05/20/2016,O,9,B
20,22,7.0,05/20/2016,I,10,B
21,18,7.0,05/20/2016,O,10,B
22,19,7.0,05/20/2016,I,11,B
23,7,7.0,05/20/2016,O,11,B
24,11,7.0,05/20/2016,I,12,B
25,6,7.0,05/20/2016,O,12,B
26,24,7.0,05/20/2016,I,13,B
27,9,7.0,05/20/2016,O,13,B
28,30,7.0,05/20/2016,I,14,B
29,8,7.0,05/20/2016,O,14,B
30,41,7.0,05/20/2016,I,15,B
31,17,7.0,05/20/2016,O,15,B
32,82,7.0,05/20/2016,I,16,B
33,18,7.0,05/20/2016,O,16,B
34,133,7.0,05/20/2016,I,17,B
35,25,7.0,05/20/2016,O,17,B
36,101,7.0,05/20/2016,I,18,B
37,22,7.0,05/20/2016,O,18,B
38,44,7.0,05/20/2016,I,19,B
39,17,7.0,05/20/2016,O,19,B
40,30,7.0,05/20/2016,I,20,B
41,1,7.0,05/20/2016,O,20,B
42,29,7.0,05/20/2016,I,21,B
43,2,7.0,05/20/2016,O,21,B
44,18,7.0,05/20/2016,I,22,B
45,0,7.0,05/20/2016,O,22,B
46,8,7.0,05/20/2016,I,23,B
47,0,7.0,05/20/2016,O,23,B
0,7,8.0,05/20/2016,I,0,B
1,5,8.0,05/20/2016,O,0,B
2,3,8.0,05/20/2016,I,1,B
3,3,8.0,05/20/2016,O,1,B
4,4,8.0,05/20/2016,I,2,B
5,0,8.0,05/20/2016,O,2,B
6,0,8.0,05/20/2016,I,3,B
7,0,8.0,05/20/2016,O,3,B
8,0,8.0,05/20/2016,I,4,B
9,2,8.0,05/20/2016,O,4,B
10,2,8.0,05/20/2016,I,5,B
11,10,8.0,05/20/2016,O,5,B
12,8,8.0,05/20/2016,I,6,B
13,46,8.0,05/20/2016,O,6,B
14,38,8.0,05/20/2016,I,7,B
15,166,8.0,05/20/2016,O,7,B
16,64,8.0,05/20/2016,I,8,B
17,261,8.0,05/20/2016,O,8,B
18,39,8.0,05/20/2016,I,9,B
19,135,8.0,05/20/2016,O,9,B
20,19,8.0,05/20/2016,I,10,B
21,57,8.0,05/20/2016,O,10,B
22,13,8.0,05/20/2016,I,11,B
23,42,8.0,05/20/2016,O,11,B
24,34,8.0,05/20/2016,I,12,B
25,46,8.0,05/20/2016,O,12,B
26,14,8.0,05/20/2016,I,13,B
27,37,8.0,05/20/2016,O,13,B
28,18,8.0,05/20/2016,I,14,B
29,31,8.0,05/20/2016,O,14,B
30,42,8.0,05/20/2016,I,15,B
31,64,8.0,05/20/2016,O,15,B
32,58,8.0,05/20/2016,I,16,B
33,86,8.0,05/20/2016,O,16,B
34,71,8.0,05/20/2016,I,17,B
35,145,8.0,05/20/2016,O,17,B
36,68,8.0,05/20/2016,I,18,B
37,70,8.0,05/20/2016,O,18,B
38,25,8.0,05/20/2016,I,19,B
39,37,8.0,05/20/2016,O,19,B
40,13,8.0,05/20/2016,I,20,B
41,14,8.0,05/20/2016,O,20,B
42,19,8.0,05/20/2016,I,21,B
43,9,8.0,05/20/2016,O,21,B
44,15,8.0,05/20/2016,I,22,B
45,8,8.0,05/20/2016,O,22,B
46,15,8.0,05/20/2016,I,23,B
47,2,8.0,05/20/2016,O,23,B
0,3,10.0,05/20/2016,I,0,B
1,2,10.0,05/20/2016,O,0,B
2,1,10.0,05/20/2016,I,1,B
3,0,10.0,05/20/2016,O,1,B
4,5,10.0,05/20/2016,I,2,B
5,4,10.0,05/20/2016,O,2,B
6,0,10.0,05/20/2016,I,3,B
7,0,10.0,05/20/2016,O,3,B
8,2,10.0,05/20/2016,I,4,B
9,1,10.0,05/20/2016,O,4,B
10,7,10.0,05/20/2016,I,5,B
11,6,10.0,05/20/2016,O,5,B
12,32,10.0,05/20/2016,I,6,B
13,29,10.0,05/20/2016,O,6,B
14,115,10.0,05/20/2016,I,7,B
15,113,10.0,05/20/2016,O,7,B
16,142,10.0,05/20/2016,I,8,B
17,141,10.0,05/20/2016,O,8,B
18,49,10.0,05/20/2016,I,9,B
19,47,10.0,05/20/2016,O,9,B
20,18,10.0,05/20/2016,I,10,B
21,16,10.0,05/20/2016,O,10,B
22,16,10.0,05/20/2016,I,11,B
23,15,10.0,05/20/2016,O,11,B
24,27,10.0,05/20/2016,I,12,B
25,25,10.0,05/20/2016,O,12,B
26,23,10.0,05/20/2016,I,13,B
27,21,10.0,05/20/2016,O,13,B
28,20,10.0,05/20/2016,I,14,B
29,18,10.0,05/20/2016,O,14,B
30,34,10.0,05/20/2016,I,15,B
31,33,10.0,05/20/2016,O,15,B
32,66,10.0,05/20/2016,I,16,B
33,64,10.0,05/20/2016,O,16,B
34,94,10.0,05/20/2016,I,17,B
35,92,10.0,05/20/2016,O,17,B
36,72,10.0,05/20/2016,I,18,B
37,70,10.0,05/20/2016,O,18,B
38,42,10.0,05/20/2016,I,19,B
39,39,10.0,05/20/2016,O,19,B
40,17,10.0,05/20/2016,I,20,B
41,15,10.0,05/20/2016,O,20,B
42,10,10.0,05/20/2016,I,21,B
43,7,10.0,05/20/2016,O,21,B
44,3,10.0,05/20/2016,I,22,B
45,1,10.0,05/20/2016,O,22,B
46,2,10.0,05/20/2016,I,23,B
47,0,10.0,05/20/2016,O,23,B
0,2,11.0,05/20/2016,I,0,B
1,0,11.0,05/20/2016,O,0,B
2,0,11.0,05/20/2016,I,1,B
3,0,11.0,05/20/2016,O,1,B
4,0,11.0,05/20/2016,I,2,B
5,0,11.0,05/20/2016,O,2,B
6,0,11.0,05/20/2016,I,3,B
7,0,11.0,05/20/2016,O,3,B
8,0,11.0,05/20/2016,I,4,B
9,0,11.0,05/20/2016,O,4,B
10,5,11.0,05/20/2016,I,5,B
11,7,11.0,05/20/2016,O,5,B
12,24,11.0,05/20/2016,I,6,B
13,65,11.0,05/20/2016,O,6,B
14,83,11.0,05/20/2016,I,7,B
15,234,11.0,05/20/2016,O,7,B
16,78,11.0,05/20/2016,I,8,B
17,293,11.0,05/20/2016,O,8,B
18,35,11.0,05/20/2016,I,9,B
19,125,11.0,05/20/2016,O,9,B
20,31,11.0,05/20/2016,I,10,B
21,57,11.0,05/20/2016,O,10,B
22,36,11.0,05/20/2016,I,11,B
23,36,11.0,05/20/2016,O,11,B
24,60,11.0,05/20/2016,I,12,B
25,50,11.0,05/20/2016,O,12,B
26,48,11.0,05/20/2016,I,13,B
27,43,11.0,05/20/2016,O,13,B
28,62,11.0,05/20/2016,I,14,B
29,51,11.0,05/20/2016,O,14,B
30,72,11.0,05/20/2016,I,15,B
31,64,11.0,05/20/2016,O,15,B
32,134,11.0,05/20/2016,I,16,B
33,87,11.0,05/20/2016,O,16,B
34,235,11.0,05/20/2016,I,17,B
35,121,11.0,05/20/2016,O,17,B
36,155,11.0,05/20/2016,I,18,B
37,78,11.0,05/20/2016,O,18,B
38,64,11.0,05/20/2016,I,19,B
39,29,11.0,05/20/2016,O,19,B
40,27,11.0,05/20/2016,I,20,B
41,10,11.0,05/20/2016,O,20,B
42,3,11.0,05/20/2016,I,21,B
43,14,11.0,05/20/2016,O,21,B
44,2,11.0,05/20/2016,I,22,B
45,1,11.0,05/20/2016,O,22,B
46,2,11.0,05/20/2016,I,23,B
47,1,11.0,05/20/2016,O,23,B
0,1,12.0,05/20/2016,I,0,B
1,1,12.0,05/20/2016,O,0,B
2,0,12.0,05/20/2016,I,1,B
3,0,12.0,05/20/2016,O,1,B
4,0,12.0,05/20/2016,I,2,B
5,0,12.0,05/20/2016,O,2,B
6,0,12.0,05/20/2016,I,3,B
7,0,12.0,05/20/2016,O,3,B
8,0,12.0,05/20/2016,I,4,B
9,2,12.0,05/20/2016,O,4,B
10,3,12.0,05/20/2016,I,5,B
11,8,12.0,05/20/2016,O,5,B
12,44,12.0,05/20/2016,I,6,B
13,36,12.0,05/20/2016,O,6,B
14,45,12.0,05/20/2016,I,7,B
15,61,12.0,05/20/2016,O,7,B
16,53,12.0,05/20/2016,I,8,B
17,61,12.0,05/20/2016,O,8,B
18,46,12.0,05/20/2016,I,9,B
19,18,12.0,05/20/2016,O,9,B
20,36,12.0,05/20/2016,I,10,B
21,34,12.0,05/20/2016,O,10,B
22,43,12.0,05/20/2016,I,11,B
23,28,12.0,05/20/2016,O,11,B
24,26,12.0,05/20/2016,I,12,B
25,22,12.0,05/20/2016,O,12,B
26,41,12.0,05/20/2016,I,13,B
27,39,12.0,05/20/2016,O,13,B
28,66,12.0,05/20/2016,I,14,B
29,41,12.0,05/20/2016,O,14,B
30,55,12.0,05/20/2016,I,15,B
31,47,12.0,05/20/2016,O,15,B
32,69,12.0,05/20/2016,I,16,B
33,65,12.0,05/20/2016,O,16,B
34,135,12.0,05/20/2016,I,17,B
35,85,12.0,05/20/2016,O,17,B
36,106,12.0,05/20/2016,I,18,B
37,69,12.0,05/20/2016,O,18,B
38,50,12.0,05/20/2016,I,19,B
39,36,12.0,05/20/2016,O,19,B
40,19,12.0,05/20/2016,I,20,B
41,13,12.0,05/20/2016,O,20,B
42,1,12.0,05/20/2016,I,21,B
43,8,12.0,05/20/2016,O,21,B
44,5,12.0,05/20/2016,I,22,B
45,2,12.0,05/20/2016,O,22,B
46,0,12.0,05/20/2016,I,23,B
47,1,12.0,05/20/2016,O,23,B
0,0,14.0,05/20/2016,A,0,B
1,1,14.0,05/20/2016,A,1,B
2,0,14.0,05/20/2016,A,2,B
3,0,14.0,05/20/2016,A,3,B
4,0,14.0,05/20/2016,A,4,B
5,1,14.0,05/20/2016,A,5,B
6,10,14.0,05/20/2016,A,6,B
7,29,14.0,05/20/2016,A,7,B
8,37,14.0,05/20/2016,A,8,B
9,18,14.0,05/20/2016,A,9,B
10,10,14.0,05/20/2016,A,10,B
11,9,14.0,05/20/2016,A,11,B
12,9,14.0,05/20/2016,A,12,B
13,1,14.0,05/20/2016,A,13,B
14,10,14.0,05/20/2016,A,14,B
15,17,14.0,05/20/2016,A,15,B
16,24,14.0,05/20/2016,A,16,B
17,27,14.0,05/20/2016,A,17,B
18,23,14.0,05/20/2016,A,18,B
19,9,14.0,05/20/2016,A,19,B
20,5,14.0,05/20/2016,A,20,B
21,2,14.0,05/20/2016,A,21,B
22,2,14.0,05/20/2016,A,22,B
23,0,14.0,05/20/2016,A,23,B
0,0,15.0,05/20/2016,A,0,B
1,0,15.0,05/20/2016,A,1,B
2,0,15.0,05/20/2016,A,2,B
3,0,15.0,05/20/2016,A,3,B
4,0,15.0,05/20/2016,A,4,B
5,1,15.0,05/20/2016,A,5,B
6,15,15.0,05/20/2016,A,6,B
7,18,15.0,05/20/2016,A,7,B
8,22,15.0,05/20/2016,A,8,B
9,11,15.0,05/20/2016,A,9,B
10,0,15.0,05/20/2016,A,10,B
11,3,15.0,05/20/2016,A,11,B
12,3,15.0,05/20/2016,A,12,B
13,4,15.0,05/20/2016,A,13,B
14,7,15.0,05/20/2016,A,14,B
15,19,15.0,05/20/2016,A,15,B
16,17,15.0,05/20/2016,A,16,B
17,18,15.0,05/20/2016,A,17,B
18,23,15.0,05/20/2016,A,18,B
19,7,15.0,05/20/2016,A,19,B
20,1,15.0,05/20/2016,A,20,B
21,0,15.0,05/20/2016,A,21,B
22,0,15.0,05/20/2016,A,22,B
23,0,15.0,05/20/2016,A,23,B
0,0,16.0,05/20/2016,A,0,B
1,0,16.0,05/20/2016,A,1,B
2,0,16.0,05/20/2016,A,2,B
3,0,16.0,05/20/2016,A,3,B
4,0,16.0,05/20/2016,A,4,B
5,3,16.0,05/20/2016,A,5,B
6,13,16.0,05/20/2016,A,6,B
7,38,16.0,05/20/2016,A,7,B
8,53,16.0,05/20/2016,A,8,B
9,18,16.0,05/20/2016,A,9,B
10,2,16.0,05/20/2016,A,10,B
11,5,16.0,05/20/2016,A,11,B
12,8,16.0,05/20/2016,A,12,B
13,1,16.0,05/20/2016,A,13,B
14,5,16.0,05/20/2016,A,14,B
15,6,16.0,05/20/2016,A,15,B
16,12,16.0,05/20/2016,A,16,B
17,20,16.0,05/20/2016,A,17,B
18,12,16.0,05/20/2016,A,18,B
19,3,16.0,05/20/2016,A,19,B
20,4,16.0,05/20/2016,A,20,B
21,1,16.0,05/20/2016,A,21,B
22,1,16.0,05/20/2016,A,22,B
23,3,16.0,05/20/2016,A,23,B
0,1,19.0,05/20/2016,A,0,B
1,0,19.0,05/20/2016,A,1,B
2,1,19.0,05/20/2016,A,2,B
3,0,19.0,05/20/2016,A,3,B
4,0,19.0,05/20/2016,A,4,B
5,2,19.0,05/20/2016,A,5,B
6,16,19.0,05/20/2016,A,6,B
7,16,19.0,05/20/2016,A,7,B
8,41,19.0,05/20/2016,A,8,B
9,36,19.0,05/20/2016,A,9,B
10,12,19.0,05/20/2016,A,10,B
11,14,19.0,05/20/2016,A,11,B
12,15,19.0,05/20/2016,A,12,B
13,13,19.0,05/20/2016,A,13,B
14,10,19.0,05/20/2016,A,14,B
15,19,19.0,05/20/2016,A,15,B
16,37,19.0,05/20/2016,A,16,B
17,70,19.0,05/20/2016,A,17,B
18,43,19.0,05/20/2016,A,18,B
19,17,19.0,05/20/2016,A,19,B
20,21,19.0,05/20/2016,A,20,B
21,11,19.0,05/20/2016,A,21,B
22,8,19.0,05/20/2016,A,22,B
23,4,19.0,05/20/2016,A,23,B
0,2,20.0,05/20/2016,A,0,B
1,5,20.0,05/20/2016,A,1,B
2,0,20.0,05/20/2016,A,2,B
3,1,20.0,05/20/2016,A,3,B
4,0,20.0,05/20/2016,A,4,B
5,3,20.0,05/20/2016,A,5,B
6,13,20.0,05/20/2016,A,6,B
7,49,20.0,05/20/2016,A,7,B
8,75,20.0,05/20/2016,A,8,B
9,28,20.0,05/20/2016,A,9,B
10,12,20.0,05/20/2016,A,10,B
11,10,20.0,05/20/2016,A,11,B
12,9,20.0,05/20/2016,A,12,B
13,9,20.0,05/20/2016,A,13,B
14,5,20.0,05/20/2016,A,14,B
15,18,20.0,05/20/2016,A,15,B
16,15,20.0,05/20/2016,A,16,B
17,21,20.0,05/20/2016,A,17,B
18,25,20.0,05/20/2016,A,18,B
19,11,20.0,05/20/2016,A,19,B
20,13,20.0,05/20/2016,A,20,B
21,2,20.0,05/20/2016,A,21,B
22,3,20.0,05/20/2016,A,22,B
23,2,20.0,05/20/2016,A,23,B
0,0,21.0,05/20/2016,A,0,B
1,0,21.0,05/20/2016,A,1,B
2,0,21.0,05/20/2016,A,2,B
3,0,21.0,05/20/2016,A,3,B
4,1,21.0,05/20/2016,A,4,B
5,2,21.0,05/20/2016,A,5,B
6,7,21.0,05/20/2016,A,6,B
7,13,21.0,05/20/2016,A,7,B
8,7,21.0,05/20/2016,A,8,B
9,4,21.0,05/20/2016,A,9,B
10,1,21.0,05/20/2016,A,10,B
11,6,21.0,05/20/2016,A,11,B
12,3,21.0,05/20/2016,A,12,B
13,4,21.0,05/20/2016,A,13,B
14,1,21.0,05/20/2016,A,14,B
15,2,21.0,05/20/2016,A,15,B
16,1,21.0,05/20/2016,A,16,B
17,4,21.0,05/20/2016,A,17,B
18,4,21.0,05/20/2016,A,18,B
19,1,21.0,05/20/2016,A,19,B
20,0,21.0,05/20/2016,A,20,B
21,0,21.0,05/20/2016,A,21,B
22,0,21.0,05/20/2016,A,22,B
23,0,21.0,05/20/2016,A,23,B
0,0,23.0,05/20/2016,I,0,B
1,2,23.0,05/20/2016,O,0,B
2,0,23.0,05/20/2016,I,1,B
3,0,23.0,05/20/2016,O,1,B
4,0,23.0,05/20/2016,I,2,B
5,0,23.0,05/20/2016,O,2,B
6,1,23.0,05/20/2016,I,3,B
7,0,23.0,05/20/2016,O,3,B
8,0,23.0,05/20/2016,I,4,B
9,0,23.0,05/20/2016,O,4,B
10,1,23.0,05/20/2016,I,5,B
11,1,23.0,05/20/2016,O,5,B
12,9,23.0,05/20/2016,I,6,B
13,5,23.0,05/20/2016,O,6,B
14,24,23.0,05/20/2016,I,7,B
15,6,23.0,05/20/2016,O,7,B
16,48,23.0,05/20/2016,I,8,B
17,9,23.0,05/20/2016,O,8,B
18,21,23.0,05/20/2016,I,9,B
19,7,23.0,05/20/2016,O,9,B
20,4,23.0,05/20/2016,I,10,B
21,5,23.0,05/20/2016,O,10,B
22,7,23.0,05/20/2016,I,11,B
23,4,23.0,05/20/2016,O,11,B
24,9,23.0,05/20/2016,I,12,B
25,2,23.0,05/20/2016,O,12,B
26,2,23.0,05/20/2016,I,13,B
27,9,23.0,05/20/2016,O,13,B
28,21,23.0,05/20/2016,I,14,B
29,3,23.0,05/20/2016,O,14,B
30,7,23.0,05/20/2016,I,15,B
31,12,23.0,05/20/2016,O,15,B
32,19,23.0,05/20/2016,I,16,B
33,28,23.0,05/20/2016,O,16,B
34,18,23.0,05/20/2016,I,17,B
35,28,23.0,05/20/2016,O,17,B
36,15,23.0,05/20/2016,I,18,B
37,24,23.0,05/20/2016,O,18,B
38,15,23.0,05/20/2016,I,19,B
39,16,23.0,05/20/2016,O,19,B
40,6,23.0,05/20/2016,I,20,B
41,4,23.0,05/20/2016,O,20,B
42,3,23.0,05/20/2016,I,21,B
43,1,23.0,05/20/2016,O,21,B
44,1,23.0,05/20/2016,I,22,B
45,3,23.0,05/20/2016,O,22,B
46,2,23.0,05/20/2016,I,23,B
47,0,23.0,05/20/2016,O,23,B
0,0,24.0,05/20/2016,I,0,B
1,1,24.0,05/20/2016,O,0,B
2,0,24.0,05/20/2016,I,1,B
3,0,24.0,05/20/2016,O,1,B
4,0,24.0,05/20/2016,I,2,B
5,0,24.0,05/20/2016,O,2,B
6,0,24.0,05/20/2016,I,3,B
7,0,24.0,05/20/2016,O,3,B
8,0,24.0,05/20/2016,I,4,B
9,1,24.0,05/20/2016,O,4,B
10,3,24.0,05/20/2016,I,5,B
11,4,24.0,05/20/2016,O,5,B
12,28,24.0,05/20/2016,I,6,B
13,18,24.0,05/20/2016,O,6,B
14,54,24.0,05/20/2016,I,7,B
15,28,24.0,05/20/2016,O,7,B
16,67,24.0,05/20/2016,I,8,B
17,30,24.0,05/20/2016,O,8,B
18,19,24.0,05/20/2016,I,9,B
19,11,24.0,05/20/2016,O,9,B
20,19,24.0,05/20/2016,I,10,B
21,6,24.0,05/20/2016,O,10,B
22,10,24.0,05/20/2016,I,11,B
23,22,24.0,05/20/2016,O,11,B
24,8,24.0,05/20/2016,I,12,B
25,4,24.0,05/20/2016,O,12,B
26,15,24.0,05/20/2016,I,13,B
27,13,24.0,05/20/2016,O,13,B
28,5,24.0,05/20/2016,I,14,B
29,14,24.0,05/20/2016,O,14,B
30,12,24.0,05/20/2016,I,15,B
31,31,24.0,05/20/2016,O,15,B
32,21,24.0,05/20/2016,I,16,B
33,49,24.0,05/20/2016,O,16,B
34,13,24.0,05/20/2016,I,17,B
35,55,24.0,05/20/2016,O,17,B
36,12,24.0,05/20/2016,I,18,B
37,35,24.0,05/20/2016,O,18,B
38,9,24.0,05/20/2016,I,19,B
39,12,24.0,05/20/2016,O,19,B
40,14,24.0,05/20/2016,I,20,B
41,4,24.0,05/20/2016,O,20,B
42,2,24.0,05/20/2016,I,21,B
43,3,24.0,05/20/2016,O,21,B
44,0,24.0,05/20/2016,I,22,B
45,6,24.0,05/20/2016,O,22,B
46,0,24.0,05/20/2016,I,23,B
47,3,24.0,05/20/2016,O,23,B
0,0,25.0,05/20/2016,I,0,B
1,1,25.0,05/20/2016,O,0,B
2,0,25.0,05/20/2016,I,1,B
3,0,25.0,05/20/2016,O,1,B
4,0,25.0,05/20/2016,I,2,B
5,0,25.0,05/20/2016,O,2,B
6,0,25.0,05/20/2016,I,3,B
7,0,25.0,05/20/2016,O,3,B
8,0,25.0,05/20/2016,I,4,B
9,1,25.0,05/20/2016,O,4,B
10,16,25.0,05/20/2016,I,5,B
11,5,25.0,05/20/2016,O,5,B
12,150,25.0,05/20/2016,I,6,B
13,59,25.0,05/20/2016,O,6,B
14,311,25.0,05/20/2016,I,7,B
15,112,25.0,05/20/2016,O,7,B
16,259,25.0,05/20/2016,I,8,B
